starttime	seconds	ctime	dtime	ttime	wait
Wed Mar 26 18:16:25 2014	1395846985	0	66	66	65
Wed Mar 26 18:16:24 2014	1395846984	0	67	67	66
Wed Mar 26 18:16:25 2014	1395846985	0	67	67	67
Wed Mar 26 18:16:23 2014	1395846983	0	69	69	67
Wed Mar 26 18:16:24 2014	1395846984	0	70	70	70
Wed Mar 26 18:16:25 2014	1395846985	0	70	71	70
Wed Mar 26 18:16:24 2014	1395846984	0	71	71	70
Wed Mar 26 18:16:25 2014	1395846985	0	71	71	71
Wed Mar 26 18:16:24 2014	1395846984	0	71	71	71
Wed Mar 26 18:16:23 2014	1395846983	0	72	72	71
Wed Mar 26 18:16:24 2014	1395846984	0	72	72	71
Wed Mar 26 18:16:23 2014	1395846983	0	72	72	72
Wed Mar 26 18:16:24 2014	1395846984	0	72	72	72
Wed Mar 26 18:16:25 2014	1395846985	0	73	73	72
Wed Mar 26 18:16:24 2014	1395846984	0	73	73	72
Wed Mar 26 18:16:23 2014	1395846983	0	74	74	74
Wed Mar 26 18:16:25 2014	1395846985	0	75	75	75
Wed Mar 26 18:16:25 2014	1395846985	0	76	76	76
Wed Mar 26 18:16:24 2014	1395846984	0	76	76	75
Wed Mar 26 18:16:22 2014	1395846982	0	77	77	76
Wed Mar 26 18:16:24 2014	1395846984	0	77	77	76
Wed Mar 26 18:16:25 2014	1395846985	0	77	77	75
Wed Mar 26 18:16:23 2014	1395846983	0	78	78	75
Wed Mar 26 18:16:25 2014	1395846985	0	78	78	78
Wed Mar 26 18:16:25 2014	1395846985	0	78	78	78
Wed Mar 26 18:16:23 2014	1395846983	0	79	79	76
Wed Mar 26 18:16:23 2014	1395846983	0	80	80	79
Wed Mar 26 18:16:25 2014	1395846985	0	80	80	80
Wed Mar 26 18:16:23 2014	1395846983	0	81	81	78
Wed Mar 26 18:16:25 2014	1395846985	0	81	81	79
Wed Mar 26 18:16:24 2014	1395846984	0	81	81	81
Wed Mar 26 18:16:23 2014	1395846983	0	82	82	81
Wed Mar 26 18:16:25 2014	1395846985	0	82	82	81
Wed Mar 26 18:16:23 2014	1395846983	0	82	82	81
Wed Mar 26 18:16:24 2014	1395846984	0	83	83	81
Wed Mar 26 18:16:24 2014	1395846984	0	83	83	80
Wed Mar 26 18:16:23 2014	1395846983	0	83	83	81
Wed Mar 26 18:16:23 2014	1395846983	0	83	83	82
Wed Mar 26 18:16:25 2014	1395846985	0	83	83	82
Wed Mar 26 18:16:22 2014	1395846982	0	84	84	83
Wed Mar 26 18:16:25 2014	1395846985	0	84	84	84
Wed Mar 26 18:16:25 2014	1395846985	0	84	84	84
Wed Mar 26 18:16:25 2014	1395846985	0	86	86	86
Wed Mar 26 18:16:24 2014	1395846984	0	87	87	86
Wed Mar 26 18:16:25 2014	1395846985	0	88	88	87
Wed Mar 26 18:16:25 2014	1395846985	0	89	89	88
Wed Mar 26 18:16:24 2014	1395846984	0	89	89	88
