starttime	seconds	ctime	dtime	ttime	wait
Wed Mar 26 18:17:22 2014	1395847042	0	380	380	378
Wed Mar 26 18:17:20 2014	1395847040	0	382	382	382
Wed Mar 26 18:17:21 2014	1395847041	0	382	382	381
Wed Mar 26 18:17:20 2014	1395847040	0	383	383	377
Wed Mar 26 18:17:19 2014	1395847039	0	383	383	380
Wed Mar 26 18:17:21 2014	1395847041	0	383	383	382
Wed Mar 26 18:17:21 2014	1395847041	0	384	384	383
Wed Mar 26 18:17:21 2014	1395847041	0	384	384	383
Wed Mar 26 18:17:21 2014	1395847041	0	385	385	379
Wed Mar 26 18:17:22 2014	1395847042	0	385	385	385
Wed Mar 26 18:17:22 2014	1395847042	0	386	386	383
Wed Mar 26 18:17:22 2014	1395847042	0	386	386	383
Wed Mar 26 18:17:20 2014	1395847040	0	386	386	385
Wed Mar 26 18:17:21 2014	1395847041	0	387	387	384
Wed Mar 26 18:17:21 2014	1395847041	0	387	387	384
Wed Mar 26 18:17:22 2014	1395847042	0	387	387	385
Wed Mar 26 18:17:21 2014	1395847041	0	388	388	387
Wed Mar 26 18:17:21 2014	1395847041	0	388	388	385
Wed Mar 26 18:17:22 2014	1395847042	0	389	389	379
Wed Mar 26 18:17:21 2014	1395847041	0	389	389	389
Wed Mar 26 18:17:20 2014	1395847040	0	389	389	387
Wed Mar 26 18:17:20 2014	1395847040	0	389	389	387
Wed Mar 26 18:17:21 2014	1395847041	0	390	390	389
Wed Mar 26 18:17:20 2014	1395847040	0	390	390	389
Wed Mar 26 18:17:21 2014	1395847041	0	390	390	385
Wed Mar 26 18:17:19 2014	1395847039	0	391	391	386
Wed Mar 26 18:17:20 2014	1395847040	0	391	392	391
Wed Mar 26 18:17:21 2014	1395847041	0	392	392	391
Wed Mar 26 18:17:20 2014	1395847040	0	394	394	391
Wed Mar 26 18:17:20 2014	1395847040	0	396	396	395
Wed Mar 26 18:17:20 2014	1395847040	0	396	396	394
Wed Mar 26 18:17:21 2014	1395847041	0	396	396	393
Wed Mar 26 18:17:19 2014	1395847039	0	397	397	392
Wed Mar 26 18:17:22 2014	1395847042	0	397	397	396
Wed Mar 26 18:17:20 2014	1395847040	0	399	399	399
Wed Mar 26 18:17:21 2014	1395847041	0	399	399	397
Wed Mar 26 18:17:19 2014	1395847039	0	401	401	398
Wed Mar 26 18:17:21 2014	1395847041	0	401	401	398
Wed Mar 26 18:17:21 2014	1395847041	0	401	401	400
Wed Mar 26 18:17:19 2014	1395847039	0	401	401	398
Wed Mar 26 18:17:19 2014	1395847039	0	401	401	401
Wed Mar 26 18:17:20 2014	1395847040	0	403	403	402
Wed Mar 26 18:17:20 2014	1395847040	0	403	403	400
Wed Mar 26 18:17:19 2014	1395847039	0	403	403	400
Wed Mar 26 18:17:19 2014	1395847039	0	408	408	400
Wed Mar 26 18:17:21 2014	1395847041	0	408	408	408
Wed Mar 26 18:17:22 2014	1395847042	0	409	409	406
Wed Mar 26 18:17:19 2014	1395847039	0	409	409	404
Wed Mar 26 18:17:20 2014	1395847040	0	411	411	411
Wed Mar 26 18:17:21 2014	1395847041	0	411	411	408
Wed Mar 26 18:17:21 2014	1395847041	0	412	412	409
Wed Mar 26 18:17:21 2014	1395847041	0	414	414	413
Wed Mar 26 18:17:22 2014	1395847042	0	414	414	414
Wed Mar 26 18:17:21 2014	1395847041	0	415	415	414
Wed Mar 26 18:17:19 2014	1395847039	0	416	416	414
Wed Mar 26 18:17:19 2014	1395847039	2	415	417	412
